network,geoname_id,registered_country_geoname_id,represented_country_geoname_id,is_anonymous_proxy,is_satellite_provider,postal_code,latitude,longitude
1.179.164.8/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.164.12/30,1605245,1605651,,0,0,,15.2384,104.8487
1.179.164.16/29,1605245,1605651,,0,0,,15.2384,104.8487
1.179.164.24/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.164.32/30,1605245,1605651,,0,0,,15.2384,104.8487
1.179.164.36/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.164.40/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.164.48/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.164.64/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.164.72/30,1605245,1605651,,0,0,,15.2384,104.8487
1.179.164.76/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.164.80/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.164.96/27,1605651,1605651,,0,0,,13.7500,100.4667
1.179.164.128/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.164.136/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.164.140/30,1605245,1605651,,0,0,,15.2384,104.8487
1.179.164.144/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.164.160/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.164.176/29,1614295,1605651,,0,0,76130,12.9333,100.8833
1.179.164.184/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.164.192/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.164.208/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.164.216/29,1605245,1605651,,0,0,,15.2384,104.8487
1.179.164.224/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.164.228/30,1605245,1605651,,0,0,,15.2384,104.8487
1.179.164.232/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.164.240/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.165.0/30,8533914,1605651,,0,0,10400,13.7699,100.5530
1.179.165.4/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.165.8/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.165.16/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.165.32/27,1605651,1605651,,0,0,,13.7500,100.4667
1.179.165.64/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.165.72/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.165.76/30,1609348,1605651,,0,0,,13.7540,100.5014
1.179.165.80/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.165.88/30,1607758,1605651,,0,0,,19.1920,99.8788
1.179.165.92/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.165.96/27,1605651,1605651,,0,0,,13.7500,100.4667
1.179.165.128/27,1605651,1605651,,0,0,,13.7500,100.4667
1.179.165.160/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.165.168/30,8533914,1605651,,0,0,10400,13.7699,100.5530
1.179.165.172/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.165.176/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.165.192/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.165.200/30,1607758,1605651,,0,0,,19.1920,99.8788
1.179.165.204/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.165.208/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.165.224/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.165.228/30,1607758,1605651,,0,0,,19.1920,99.8788
1.179.165.232/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.165.240/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.166.0/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.166.4/30,1607737,1605651,,0,0,67000,16.4167,101.1333
1.179.166.8/30,1607737,1605651,,0,0,67000,16.4167,101.1333
1.179.166.12/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.166.16/30,1607737,1605651,,0,0,67000,16.4167,101.1333
1.179.166.20/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.166.24/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.166.32/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.166.48/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.166.56/30,1151254,1605651,,0,0,,7.8333,98.3833
1.179.166.60/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.166.64/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.166.80/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.166.88/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.166.92/30,1607737,1605651,,0,0,67000,16.4167,101.1333
1.179.166.96/27,1605651,1605651,,0,0,,13.7500,100.4667
1.179.166.128/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.166.136/30,1607737,1605651,,0,0,67000,16.4167,101.1333
1.179.166.140/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.166.144/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.166.160/30,1608595,1605651,,0,0,,16.5453,104.7235
1.179.166.164/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.166.168/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.166.176/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.166.180/30,1607737,1605651,,0,0,67000,16.4167,101.1333
1.179.166.184/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.166.192/30,1152222,1605651,,0,0,,19.3085,97.9653
1.179.166.196/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.166.200/30,1607737,1605651,,0,0,67000,16.4167,101.1333
1.179.166.204/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.166.208/30,1607737,1605651,,0,0,67000,16.4167,101.1333
1.179.166.212/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.166.216/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.166.224/27,1605651,1605651,,0,0,,13.7500,100.4667
1.179.167.0/27,1605651,1605651,,0,0,,13.7500,100.4667
1.179.167.32/30,1614295,1605651,,0,0,76130,12.9333,100.8833
1.179.167.36/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.167.40/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.167.48/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.167.64/26,1605651,1605651,,0,0,,13.7500,100.4667
1.179.167.128/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.167.144/30,1614295,1605651,,0,0,76130,12.9333,100.8833
1.179.167.148/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.167.152/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.167.160/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.167.168/29,1605245,1605651,,0,0,,15.2384,104.8487
1.179.167.176/30,1605245,1605651,,0,0,,15.2384,104.8487
1.179.167.180/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.167.184/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.167.192/26,1605651,1605651,,0,0,,13.7500,100.4667
1.179.168.0/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.168.16/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.168.24/29,1150965,1605651,,0,0,85000,9.9667,98.6333
1.179.168.32/30,1151254,1605651,,0,0,,7.8333,98.3833
1.179.168.36/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.168.40/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.168.48/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.168.64/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.168.72/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.168.76/30,1607001,1605651,,0,0,45000,16.0533,103.6539
1.179.168.80/30,1607737,1605651,,0,0,67000,16.4167,101.1333
1.179.168.84/30,1607001,1605651,,0,0,45000,16.0533,103.6539
1.179.168.88/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.168.96/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.168.104/30,1608595,1605651,,0,0,,16.5453,104.7235
1.179.168.108/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.168.112/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.168.120/30,1608595,1605651,,0,0,,16.5453,104.7235
1.179.168.124/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.168.128/29,1150965,1605651,,0,0,85000,9.9667,98.6333
1.179.168.136/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.168.144/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.168.152/29,1604769,1605651,,0,0,35000,15.7953,104.1494
1.179.168.160/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.168.176/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.168.184/30,1607737,1605651,,0,0,67000,16.4167,101.1333
1.179.168.188/30,1608595,1605651,,0,0,,16.5453,104.7235
1.179.168.192/30,1151254,1605651,,0,0,,7.8333,98.3833
1.179.168.196/30,1604769,1605651,,0,0,35000,15.7953,104.1494
1.179.168.200/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.168.208/30,1151254,1605651,,0,0,,7.8333,98.3833
1.179.168.212/30,1152222,1605651,,0,0,,19.3085,97.9653
1.179.168.216/30,1152222,1605651,,0,0,,19.3085,97.9653
1.179.168.220/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.168.224/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.168.228/30,1608595,1605651,,0,0,,16.5453,104.7235
1.179.168.232/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.168.240/30,1604769,1605651,,0,0,35000,15.7953,104.1494
1.179.168.244/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.168.248/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.169.0/30,1606586,1605651,,0,0,75000,13.4146,100.0026
1.179.169.4/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.169.8/30,1606586,1605651,,0,0,75000,13.4146,100.0026
1.179.169.12/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.169.16/30,1606590,1605651,,0,0,10270,13.6000,100.6000
1.179.169.20/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.169.24/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.169.32/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.169.40/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.169.44/30,1606590,1605651,,0,0,10270,13.6000,100.6000
1.179.169.48/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.169.64/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.169.72/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.169.76/30,1606590,1605651,,0,0,10270,13.6000,100.6000
1.179.169.80/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.169.96/27,1605651,1605651,,0,0,,13.7500,100.4667
1.179.169.128/29,1606376,1605651,,0,0,,6.6231,100.0668
1.179.169.136/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.169.140/30,1606376,1605651,,0,0,,6.6231,100.0668
1.179.169.144/30,1606590,1605651,,0,0,10270,13.6000,100.6000
1.179.169.148/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.169.152/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.169.160/27,1605651,1605651,,0,0,,13.7500,100.4667
1.179.169.192/30,1906691,1605651,,0,0,,13.8141,102.0722
1.179.169.196/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.169.200/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.169.204/30,1606590,1605651,,0,0,10270,13.6000,100.6000
1.179.169.208/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.169.224/30,1606586,1605651,,0,0,75000,13.4146,100.0026
1.179.169.228/30,1606376,1605651,,0,0,,6.6231,100.0668
1.179.169.232/30,1606588,1605651,,0,0,74000,13.5475,100.2736
1.179.169.236/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.169.240/30,1606588,1605651,,0,0,74000,13.5475,100.2736
1.179.169.244/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.169.248/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.170.0/27,1606147,1605651,,0,0,,7.1988,100.5951
1.179.170.32/27,1605651,1605651,,0,0,,13.7500,100.4667
1.179.170.64/29,1607737,1605651,,0,0,67000,16.4167,101.1333
1.179.170.72/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.170.80/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.170.96/27,1605651,1605651,,0,0,,13.7500,100.4667
1.179.170.128/25,1605651,1605651,,0,0,,13.7500,100.4667
1.179.171.0/27,1605651,1605651,,0,0,,13.7500,100.4667
1.179.171.32/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.171.48/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.171.56/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.171.60/30,1614295,1605651,,0,0,76130,12.9333,100.8833
1.179.171.64/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.171.68/30,1614295,1605651,,0,0,76130,12.9333,100.8833
1.179.171.72/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.171.80/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.171.96/27,1605651,1605651,,0,0,,13.7500,100.4667
1.179.171.128/27,1605651,1605651,,0,0,,13.7500,100.4667
1.179.171.160/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.171.176/30,1605245,1605651,,0,0,,15.2384,104.8487
1.179.171.180/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.171.184/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.171.192/30,1614295,1605651,,0,0,76130,12.9333,100.8833
1.179.171.196/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.171.200/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.171.208/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.171.224/27,1605651,1605651,,0,0,,13.7500,100.4667
1.179.172.0/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.172.4/30,1605221,1605651,,0,0,61000,15.3667,100.0500
1.179.172.8/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.172.16/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.172.32/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.172.36/30,1621060,1605651,,0,0,,15.8585,104.6288
1.179.172.40/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.172.48/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.172.56/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.172.60/30,1605221,1605651,,0,0,61000,15.3667,100.0500
1.179.172.64/30,1608286,1605651,,0,0,60110,15.8646,100.5858
1.179.172.68/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.172.72/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.172.80/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.172.96/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.172.104/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.172.108/30,1608286,1605651,,0,0,60110,15.8646,100.5858
1.179.172.112/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.172.120/30,1605221,1605651,,0,0,61000,15.3667,100.0500
1.179.172.124/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.172.128/29,1608286,1605651,,0,0,60110,15.8646,100.5858
1.179.172.136/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.172.140/30,1608286,1605651,,0,0,60110,15.8646,100.5858
1.179.172.144/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.172.148/30,1608286,1605651,,0,0,60110,15.8646,100.5858
1.179.172.152/29,1608286,1605651,,0,0,60110,15.8646,100.5858
1.179.172.160/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.172.176/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.172.180/30,1608286,1605651,,0,0,60110,15.8646,100.5858
1.179.172.184/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.172.188/30,1608286,1605651,,0,0,60110,15.8646,100.5858
1.179.172.192/30,1608286,1605651,,0,0,60110,15.8646,100.5858
1.179.172.196/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.172.200/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.172.204/30,1621035,1605651,,0,0,14000,14.5884,100.4528
1.179.172.208/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.172.216/30,1605221,1605651,,0,0,61000,15.3667,100.0500
1.179.172.220/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.172.224/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.172.232/30,1608286,1605651,,0,0,60110,15.8646,100.5858
1.179.172.236/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.172.240/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.173.0/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.173.4/30,1606147,1605651,,0,0,,7.1988,100.5951
1.179.173.8/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.173.16/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.173.32/27,1605651,1605651,,0,0,,13.7500,100.4667
1.179.173.64/27,1605651,1605651,,0,0,,13.7500,100.4667
1.179.173.96/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.173.100/30,1152473,1605651,,0,0,52000,18.2983,99.5072
1.179.173.104/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.173.112/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.173.128/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.173.136/29,1152468,1605651,,0,0,51000,18.5811,99.0092
1.179.173.144/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.173.160/27,1605651,1605651,,0,0,,13.7500,100.4667
1.179.173.192/26,1605651,1605651,,0,0,,13.7500,100.4667
1.179.174.0/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.174.8/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.174.12/30,1151254,1605651,,0,0,,7.8333,98.3833
1.179.174.16/30,1607737,1605651,,0,0,67000,16.4167,101.1333
1.179.174.20/30,1607001,1605651,,0,0,45000,16.0533,103.6539
1.179.174.24/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.174.32/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.174.36/30,1152222,1605651,,0,0,,19.3085,97.9653
1.179.174.40/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.174.48/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.174.52/30,1607737,1605651,,0,0,67000,16.4167,101.1333
1.179.174.56/30,1151254,1605651,,0,0,,7.8333,98.3833
1.179.174.60/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.174.64/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.174.72/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.174.76/30,1607737,1605651,,0,0,67000,16.4167,101.1333
1.179.174.80/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.174.96/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.174.112/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.174.120/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.174.124/30,1607001,1605651,,0,0,45000,16.0533,103.6539
1.179.174.128/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.174.144/30,1607737,1605651,,0,0,67000,16.4167,101.1333
1.179.174.148/30,1152222,1605651,,0,0,,19.3085,97.9653
1.179.174.152/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.174.160/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.174.168/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.174.172/30,1607001,1605651,,0,0,45000,16.0533,103.6539
1.179.174.176/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.174.184/30,1607737,1605651,,0,0,67000,16.4167,101.1333
1.179.174.188/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.174.192/30,1607737,1605651,,0,0,67000,16.4167,101.1333
1.179.174.196/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.174.200/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.174.204/30,1607737,1605651,,0,0,67000,16.4167,101.1333
1.179.174.208/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.174.224/30,1604769,1605651,,0,0,35000,15.7953,104.1494
1.179.174.228/30,1149698,1605651,,0,0,,13.1119,99.9447
1.179.174.232/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.174.236/30,1604769,1605651,,0,0,35000,15.7953,104.1494
1.179.174.240/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.175.0/30,1606586,1605651,,0,0,75000,13.4146,100.0026
1.179.175.4/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.175.8/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.175.16/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.175.32/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.175.48/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.175.52/30,1606376,1605651,,0,0,,6.6231,100.0668
1.179.175.56/29,1606376,1605651,,0,0,,6.6231,100.0668
1.179.175.64/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.175.80/30,1606590,1605651,,0,0,10270,13.6000,100.6000
1.179.175.84/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.175.88/29,1606376,1605651,,0,0,,6.6231,100.0668
1.179.175.96/30,1606376,1605651,,0,0,,6.6231,100.0668
1.179.175.100/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.175.104/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.175.112/30,1153669,1605651,,0,0,57000,19.9086,99.8325
1.179.175.116/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.175.120/29,1606588,1605651,,0,0,74000,13.5475,100.2736
1.179.175.128/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.175.136/29,1606588,1605651,,0,0,74000,13.5475,100.2736
1.179.175.144/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.175.152/29,1606376,1605651,,0,0,,6.6231,100.0668
1.179.175.160/27,1605651,1605651,,0,0,,13.7500,100.4667
1.179.175.192/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.175.196/30,1906691,1605651,,0,0,,13.8141,102.0722
1.179.175.200/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.175.208/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.175.224/27,1605651,1605651,,0,0,,13.7500,100.4667
1.179.176.0/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.176.8/30,1607758,1605651,,0,0,,19.1920,99.8788
1.179.176.12/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.176.16/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.176.32/27,1605651,1605651,,0,0,,13.7500,100.4667
1.179.176.64/26,1605651,1605651,,0,0,,13.7500,100.4667
1.179.176.128/25,1605651,1605651,,0,0,,13.7500,100.4667
1.179.177.0/30,1152222,1605651,,0,0,,19.3085,97.9653
1.179.177.4/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.177.8/30,1151254,1605651,,0,0,,7.8333,98.3833
1.179.177.12/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.177.16/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.177.24/30,1604870,1605651,,0,0,95000,6.5399,101.2813
1.179.177.28/30,1607552,1605651,,0,0,54000,18.1500,100.1333
1.179.177.32/30,1607737,1605651,,0,0,67000,16.4167,101.1333
1.179.177.36/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.177.40/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.177.48/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.177.56/30,1604769,1605651,,0,0,35000,15.7953,104.1494
1.179.177.60/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.177.64/30,1152222,1605651,,0,0,,19.3085,97.9653
1.179.177.68/30,1607001,1605651,,0,0,45000,16.0533,103.6539
1.179.177.72/30,1604870,1605651,,0,0,95000,6.5399,101.2813
1.179.177.76/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.177.80/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.177.96/27,1605651,1605651,,0,0,,13.7500,100.4667
1.179.177.128/25,1605651,1605651,,0,0,,13.7500,100.4667
1.179.178.0/23,1605651,1605651,,0,0,,13.7500,100.4667
1.179.180.0/22,1605651,1605651,,0,0,,13.7500,100.4667
1.179.184.0/21,1605651,1605651,,0,0,,13.7500,100.4667
1.179.192.0/18,1605651,1605651,,0,0,,13.7500,100.4667
1.180.0.0/20,2038432,1814991,,0,0,,40.6522,109.8222
1.180.16.0/22,2038432,1814991,,0,0,,40.6522,109.8222
1.180.20.0/23,2038432,1814991,,0,0,,40.6522,109.8222
1.180.22.0/24,2036892,1814991,,0,0,,40.8106,111.6522
1.180.23.0/24,2038432,1814991,,0,0,,40.6522,109.8222
1.180.24.0/21,2038432,1814991,,0,0,,40.6522,109.8222
1.180.32.0/19,2038432,1814991,,0,0,,40.6522,109.8222
1.180.64.0/18,2038432,1814991,,0,0,,40.6522,109.8222
1.180.128.0/17,2038432,1814991,,0,0,,40.6522,109.8222
1.181.0.0/16,2038432,1814991,,0,0,,40.6522,109.8222
1.182.0.0/15,2038432,1814991,,0,0,,40.6522,109.8222
1.184.0.0/17,1809858,1814991,,0,0,,23.1167,113.2500
1.184.128.0/18,1809858,1814991,,0,0,,23.1167,113.2500
1.184.192.0/18,1795565,1814991,,0,0,,22.5333,114.1333
1.185.0.0/18,1799869,1814991,,0,0,,22.8167,108.3167
1.185.64.0/19,1799869,1814991,,0,0,,22.8167,108.3167
1.185.96.0/19,1809858,1814991,,0,0,,23.1167,113.2500
1.185.128.0/18,1809858,1814991,,0,0,,23.1167,113.2500
1.185.192.0/18,1799869,1814991,,0,0,,22.8167,108.3167
1.186.0.0/21,1269750,1269750,,0,0,,20.0000,77.0000
1.186.8.0/22,1269750,1269750,,0,0,,20.0000,77.0000
1.186.12.0/24,1269750,1269750,,0,0,,20.0000,77.0000
1.186.13.0/24,1263707,1269750,,0,0,576104,13.3500,74.7833
1.186.14.0/23,1263707,1269750,,0,0,576104,13.3500,74.7833
1.186.16.0/23,1269750,1269750,,0,0,,20.0000,77.0000
1.186.18.0/23,1263707,1269750,,0,0,576104,13.3500,74.7833
1.186.20.0/22,1269750,1269750,,0,0,,20.0000,77.0000
1.186.24.0/24,1263707,1269750,,0,0,576104,13.3500,74.7833
1.186.25.0/24,1269750,1269750,,0,0,,20.0000,77.0000
1.186.26.0/23,1269750,1269750,,0,0,,20.0000,77.0000
1.186.28.0/24,1253952,1269750,,0,0,576101,13.3500,74.7500
1.186.29.0/24,1269843,1269750,,0,0,,17.3753,78.4744
1.186.30.0/23,1269750,1269750,,0,0,,20.0000,77.0000
1.186.32.0/23,1269750,1269750,,0,0,,20.0000,77.0000
1.186.34.0/24,1269750,1269750,,0,0,,20.0000,77.0000
1.186.35.0/24,1275339,1269750,,0,0,,18.9750,72.8258
1.186.36.0/24,1269750,1269750,,0,0,,20.0000,77.0000
1.186.37.0/24,1275339,1269750,,0,0,,18.9750,72.8258
1.186.38.0/27,1275339,1269750,,0,0,,18.9750,72.8258
1.186.38.32/28,1275339,1269750,,0,0,410210,18.9750,72.8258
1.186.38.48/28,1275339,1269750,,0,0,,18.9750,72.8258
1.186.38.64/26,1275339,1269750,,0,0,,18.9750,72.8258
1.186.38.128/25,1275339,1269750,,0,0,,18.9750,72.8258
1.186.39.0/24,1277333,1269750,,0,0,,12.9833,77.5833
